congress,chamber,rollnumber,icpsr,cast_code
115,Senate,41,40304,1
115,Senate,41,40305,1
115,Senate,41,40700,6
115,Senate,41,40701,1
115,Senate,41,40702,6
115,Senate,41,40703,6
115,Senate,41,40704,6
115,Senate,41,40705,1
115,Senate,41,40707,1
115,Senate,41,40902,1
115,Senate,41,40904,6
115,Senate,41,40906,6
115,Senate,41,40908,6
115,Senate,41,40909,6
115,Senate,41,40910,6
115,Senate,41,40915,1
115,Senate,41,40916,9
115,Senate,41,41101,6
115,Senate,41,41102,1
115,Senate,41,41104,1
115,Senate,41,41107,1
115,Senate,41,41110,1
115,Senate,41,41111,1
115,Senate,41,41112,6
115,Senate,41,41300,6
115,Senate,41,41301,6
115,Senate,41,41302,1
115,Senate,41,41303,1
115,Senate,41,41304,1
115,Senate,41,41305,6
115,Senate,41,41308,6
115,Senate,41,41500,1
115,Senate,41,41501,1
115,Senate,41,41502,1
115,Senate,41,41503,1
115,Senate,41,41504,1
115,Senate,41,41505,1
115,Senate,41,41700,6
115,Senate,41,41701,6
115,Senate,41,41702,6
115,Senate,41,41703,1
115,Senate,41,49300,6
115,Senate,41,49308,6
115,Senate,41,49700,9
115,Senate,41,49703,1
115,Senate,41,49706,1
115,Senate,41,94659,1
115,Senate,42,14009,1
115,Senate,42,14226,1
115,Senate,42,14307,6
115,Senate,42,14435,6
115,Senate,42,14503,1
115,Senate,42,14651,6
115,Senate,42,14852,1
115,Senate,42,14858,6
115,Senate,42,14871,6
115,Senate,42,14921,1
115,Senate,42,15015,6
115,Senate,42,15021,9
115,Senate,42,15039,1
115,Senate,42,15408,6
115,Senate,42,15424,1
115,Senate,42,20100,1
115,Senate,42,20101,1
115,Senate,42,20146,1
115,Senate,42,20330,6
115,Senate,42,20707,6
115,Senate,42,20713,6
115,Senate,42,20717,1
115,Senate,42,20730,1
115,Senate,42,20735,6
115,Senate,42,20919,1
115,Senate,42,20923,6
115,Senate,42,20930,6
115,Senate,42,21112,1
115,Senate,42,21133,1
115,Senate,42,21166,1
115,Senate,42,21173,1
115,Senate,42,21301,1
115,Senate,42,21325,6
115,Senate,42,21338,1
115,Senate,42,29142,6
115,Senate,42,29147,6
115,Senate,42,29345,1
115,Senate,42,29373,6
115,Senate,42,29386,1
115,Senate,42,29389,6
115,Senate,42,29534,1
115,Senate,42,29548,1
115,Senate,42,29566,1
115,Senate,42,29722,1
115,Senate,42,29732,6
115,Senate,42,29735,1
115,Senate,42,29754,1
115,Senate,42,29909,1
115,Senate,42,29924,6
115,Senate,42,29935,1
115,Senate,42,29940,6
115,Senate,42,39310,6
115,Senate,42,40300,1
115,Senate,42,40304,1
115,Senate,42,40305,1
115,Senate,42,40700,6
115,Senate,42,40701,1
115,Senate,42,40702,6
115,Senate,42,40703,6
115,Senate,42,40704,6
115,Senate,42,40705,1
115,Senate,42,40707,1
115,Senate,42,40902,1
115,Senate,42,40904,6
115,Senate,42,40906,6
115,Senate,42,40908,6
115,Senate,42,40909,6
115,Senate,42,40910,6
115,Senate,42,40915,1
115,Senate,42,40916,9
115,Senate,42,41101,6
115,Senate,42,41102,1
115,Senate,42,41104,1
115,Senate,42,41107,1
115,Senate,42,41110,1
115,Senate,42,41111,1
115,Senate,42,41112,6
115,Senate,42,41300,6
115,Senate,42,41301,6
115,Senate,42,41302,1
115,Senate,42,41303,1
115,Senate,42,41304,1
115,Senate,42,41305,6
115,Senate,42,41308,6
115,Senate,42,41500,1
115,Senate,42,41501,1
115,Senate,42,41502,1
115,Senate,42,41503,1
115,Senate,42,41504,1
115,Senate,42,41505,1
115,Senate,42,41700,6
115,Senate,42,41701,6
115,Senate,42,41702,6
115,Senate,42,41703,1
115,Senate,42,49300,6
115,Senate,42,49308,6
115,Senate,42,49700,1
115,Senate,42,49703,1
115,Senate,42,49706,1
115,Senate,42,94659,1
115,Senate,43,14009,1
115,Senate,43,14226,1
115,Senate,43,14307,6
115,Senate,43,14435,6
115,Senate,43,14503,1
115,Senate,43,14651,6
115,Senate,43,14852,1
115,Senate,43,14858,6
115,Senate,43,14871,6
115,Senate,43,14921,1
115,Senate,43,15015,6
115,Senate,43,15021,6
115,Senate,43,15039,1
115,Senate,43,15408,6
115,Senate,43,15424,1
115,Senate,43,20100,1
115,Senate,43,20101,1
115,Senate,43,20146,1
115,Senate,43,20330,6
115,Senate,43,20707,6
115,Senate,43,20713,6
115,Senate,43,20717,1
115,Senate,43,20730,1
115,Senate,43,20735,6
115,Senate,43,20919,1
115,Senate,43,20923,6
115,Senate,43,20930,6
115,Senate,43,21112,1
115,Senate,43,21133,1
115,Senate,43,21166,1
115,Senate,43,21173,1
115,Senate,43,21301,1
115,Senate,43,21325,6
115,Senate,43,21338,1
115,Senate,43,29142,6
115,Senate,43,29147,6
115,Senate,43,29345,1
115,Senate,43,29373,6
115,Senate,43,29386,1
115,Senate,43,29389,6
115,Senate,43,29534,1
115,Senate,43,29548,1
115,Senate,43,29566,1
115,Senate,43,29722,1
115,Senate,43,29732,6
115,Senate,43,29735,1
115,Senate,43,29754,1
115,Senate,43,29909,1
115,Senate,43,29924,6
115,Senate,43,29935,1
115,Senate,43,29940,6
115,Senate,43,39310,6
115,Senate,43,40300,1
115,Senate,43,40304,1
115,Senate,43,40305,1
115,Senate,43,40700,6
115,Senate,43,40701,1
115,Senate,43,40702,6
115,Senate,43,40703,6
115,Senate,43,40704,6
115,Senate,43,40705,1
115,Senate,43,40707,1
115,Senate,43,40902,1
115,Senate,43,40904,6
115,Senate,43,40906,6
115,Senate,43,40908,6
115,Senate,43,40909,6
115,Senate,43,40910,6
115,Senate,43,40915,1
115,Senate,43,40916,6
115,Senate,43,41101,6
115,Senate,43,41102,1
115,Senate,43,41104,1
115,Senate,43,41107,1
115,Senate,43,41110,1
115,Senate,43,41111,1
115,Senate,43,41112,6
115,Senate,43,41300,6
115,Senate,43,41301,6
115,Senate,43,41302,1
115,Senate,43,41303,1
115,Senate,43,41304,1
115,Senate,43,41305,6
115,Senate,43,41308,6
115,Senate,43,41500,1
115,Senate,43,41501,1
115,Senate,43,41502,1
115,Senate,43,41503,1
115,Senate,43,41504,1
115,Senate,43,41505,1
115,Senate,43,41700,6
115,Senate,43,41701,6
115,Senate,43,41702,6
115,Senate,43,41703,1
115,Senate,43,49300,6
115,Senate,43,49308,6
115,Senate,43,49700,9
115,Senate,43,49703,6
115,Senate,43,49706,1
115,Senate,43,94659,1
115,Senate,44,14009,1
115,Senate,44,14226,1
115,Senate,44,14307,6
115,Senate,44,14435,6
115,Senate,44,14503,1
115,Senate,44,14651,6
115,Senate,44,14852,1
115,Senate,44,14858,6
115,Senate,44,14871,6
115,Senate,44,14921,1
115,Senate,44,15015,9
115,Senate,44,15021,6
115,Senate,44,15039,1
115,Senate,44,15408,6
115,Senate,44,15424,1
115,Senate,44,20100,1
115,Senate,44,20101,1
115,Senate,44,20146,1
115,Senate,44,20330,6
115,Senate,44,20707,6
115,Senate,44,20713,6
115,Senate,44,20717,1
115,Senate,44,20730,1
115,Senate,44,20735,6
115,Senate,44,20919,1
115,Senate,44,20923,6
115,Senate,44,20930,6
115,Senate,44,21112,1
115,Senate,44,21133,1
115,Senate,44,21166,1
115,Senate,44,21173,1
115,Senate,44,21301,1
115,Senate,44,21325,6
115,Senate,44,21338,1
115,Senate,44,29142,6
115,Senate,44,29147,6
115,Senate,44,29345,1
115,Senate,44,29373,6
115,Senate,44,29386,1
115,Senate,44,29389,6
115,Senate,44,29534,1
115,Senate,44,29548,1
115,Senate,44,29566,1
115,Senate,44,29722,1
115,Senate,44,29732,6
115,Senate,44,29735,1
115,Senate,44,29754,1
115,Senate,44,29909,1
115,Senate,44,29924,6
115,Senate,44,29935,1
115,Senate,44,29940,6
115,Senate,44,39310,6
115,Senate,44,40300,1
115,Senate,44,40304,1
115,Senate,44,40305,1
115,Senate,44,40700,6
115,Senate,44,40701,6
115,Senate,44,40702,6
115,Senate,44,40703,6
115,Senate,44,40704,6
115,Senate,44,40705,1
115,Senate,44,40707,1
115,Senate,44,40902,1
115,Senate,44,40904,6
115,Senate,44,40906,6
115,Senate,44,40908,6
115,Senate,44,40909,6
115,Senate,44,40910,6
115,Senate,44,40915,1
115,Senate,44,40916,6
115,Senate,44,41101,6
115,Senate,44,41102,1
115,Senate,44,41104,1
115,Senate,44,41107,1
115,Senate,44,41110,1
115,Senate,44,41111,1
115,Senate,44,41112,6
115,Senate,44,41300,6
115,Senate,44,41301,6
115,Senate,44,41302,1
115,Senate,44,41303,6
115,Senate,44,41304,1
115,Senate,44,41305,6
115,Senate,44,41308,6
115,Senate,44,41500,1
115,Senate,44,41501,1
115,Senate,44,41502,1
115,Senate,44,41503,1
115,Senate,44,41504,1
115,Senate,44,41505,1
115,Senate,44,41700,6
115,Senate,44,41701,6
115,Senate,44,41702,6
115,Senate,44,41703,1
115,Senate,44,49300,6
115,Senate,44,49308,6
115,Senate,44,49700,9
115,Senate,44,49703,1
115,Senate,44,49706,1
115,Senate,44,94659,1
115,Senate,45,14009,1
115,Senate,45,14226,1
115,Senate,45,14307,6
115,Senate,45,14435,6
115,Senate,45,14503,1
115,Senate,45,14651,6
115,Senate,45,14852,1
115,Senate,45,14858,6
115,Senate,45,14871,6
115,Senate,45,14921,1
115,Senate,45,15015,6
115,Senate,45,15021,6
115,Senate,45,15039,1
115,Senate,45,15408,6
115,Senate,45,15424,1
115,Senate,45,20100,1
115,Senate,45,20101,1
115,Senate,45,20146,1
115,Senate,45,20330,6
115,Senate,45,20707,6
115,Senate,45,20713,6
115,Senate,45,20717,6
115,Senate,45,20730,1
115,Senate,45,20735,6
115,Senate,45,20919,1
115,Senate,45,20923,6
115,Senate,45,20930,6
115,Senate,45,21112,1
115,Senate,45,21133,1
115,Senate,45,21166,1
115,Senate,45,21173,1
115,Senate,45,21301,1
115,Senate,45,21325,6
115,Senate,45,21338,1
115,Senate,45,29142,6
115,Senate,45,29147,6
115,Senate,45,29345,1
115,Senate,45,29373,6
115,Senate,45,29386,1
115,Senate,45,29389,6
115,Senate,45,29534,1
115,Senate,45,29548,1
115,Senate,45,29566,9
115,Senate,45,29722,1
115,Senate,45,29732,6
115,Senate,45,29735,1
115,Senate,45,29754,1
115,Senate,45,29909,1
115,Senate,45,29924,6
115,Senate,45,29935,1
115,Senate,45,29940,6
115,Senate,45,39310,6
115,Senate,45,40300,1
115,Senate,45,40304,1
115,Senate,45,40305,1
115,Senate,45,40700,6
115,Senate,45,40701,6
115,Senate,45,40702,6
115,Senate,45,40703,6
115,Senate,45,40704,6
115,Senate,45,40705,1
115,Senate,45,40707,1
115,Senate,45,40902,1
115,Senate,45,40904,6
115,Senate,45,40906,6
115,Senate,45,40908,6
115,Senate,45,40909,6
115,Senate,45,40910,6
115,Senate,45,40915,6
115,Senate,45,40916,6
115,Senate,45,41101,6
115,Senate,45,41102,1
115,Senate,45,41104,1
115,Senate,45,41107,1
115,Senate,45,41110,1
115,Senate,45,41111,1
115,Senate,45,41112,6
115,Senate,45,41300,1
115,Senate,45,41301,6
115,Senate,45,41302,1
115,Senate,45,41303,6
115,Senate,45,41304,1
115,Senate,45,41305,6
115,Senate,45,41308,6
115,Senate,45,41500,1
115,Senate,45,41501,1
115,Senate,45,41502,1
115,Senate,45,41503,1
115,Senate,45,41504,1
115,Senate,45,41505,1
115,Senate,45,41700,6
115,Senate,45,41701,6
115,Senate,45,41702,6
115,Senate,45,41703,1
115,Senate,45,49300,6
115,Senate,45,49308,6
115,Senate,45,49700,9
115,Senate,45,49703,1
115,Senate,45,49706,1
115,Senate,45,94659,1
115,Senate,46,14009,1
115,Senate,46,14226,1
115,Senate,46,14307,6
115,Senate,46,14435,6
115,Senate,46,14503,1
115,Senate,46,14651,6
115,Senate,46,14852,1
115,Senate,46,14858,6
115,Senate,46,14871,6
115,Senate,46,14921,1
115,Senate,46,15015,6
115,Senate,46,15021,6
115,Senate,46,15039,1
115,Senate,46,15408,6
115,Senate,46,15424,1
115,Senate,46,20100,1
115,Senate,46,20101,1
115,Senate,46,20146,1
115,Senate,46,20330,6
115,Senate,46,20707,6
115,Senate,46,20713,6
115,Senate,46,20717,6
115,Senate,46,20730,1
115,Senate,46,20735,6
115,Senate,46,20919,1
115,Senate,46,20923,6
115,Senate,46,20930,6
115,Senate,46,21112,1
115,Senate,46,21133,1
115,Senate,46,21166,1
115,Senate,46,21173,1
115,Senate,46,21301,1
115,Senate,46,21325,6
115,Senate,46,21338,1
115,Senate,46,29142,6
115,Senate,46,29147,6
115,Senate,46,29345,1
115,Senate,46,29373,6
115,Senate,46,29386,1
115,Senate,46,29389,6
115,Senate,46,29534,1
115,Senate,46,29548,1
115,Senate,46,29566,1
115,Senate,46,29722,1
115,Senate,46,29732,6
115,Senate,46,29735,1
115,Senate,46,29754,1
115,Senate,46,29909,1
115,Senate,46,29924,6
115,Senate,46,29935,1
115,Senate,46,29940,6
115,Senate,46,39310,6
115,Senate,46,40300,1
115,Senate,46,40304,1
115,Senate,46,40305,1
115,Senate,46,40700,6
115,Senate,46,40701,6
115,Senate,46,40702,6
115,Senate,46,40703,6
115,Senate,46,40704,6
115,Senate,46,40705,1
115,Senate,46,40707,1
115,Senate,46,40902,1
115,Senate,46,40904,6
115,Senate,46,40906,6
115,Senate,46,40908,6
115,Senate,46,40909,6
115,Senate,46,40910,6
115,Senate,46,40915,6
115,Senate,46,40916,6
115,Senate,46,41101,6
115,Senate,46,41102,1
115,Senate,46,41104,1
115,Senate,46,41107,1
115,Senate,46,41110,1
115,Senate,46,41111,1
115,Senate,46,41112,6
115,Senate,46,41300,6
115,Senate,46,41301,6
115,Senate,46,41302,1
115,Senate,46,41303,6
115,Senate,46,41304,1
115,Senate,46,41305,6
115,Senate,46,41308,6
115,Senate,46,41500,1
115,Senate,46,41501,1
115,Senate,46,41502,1
115,Senate,46,41503,1
115,Senate,46,41504,1
115,Senate,46,41505,1
115,Senate,46,41700,6
115,Senate,46,41701,6
115,Senate,46,41702,6
115,Senate,46,41703,1
115,Senate,46,49300,6
115,Senate,46,49308,6
115,Senate,46,49700,9
115,Senate,46,49703,1
115,Senate,46,49706,1
115,Senate,46,94659,1
115,Senate,47,14009,1
115,Senate,47,14226,1
115,Senate,47,14307,6
115,Senate,47,14435,6
115,Senate,47,14503,1
115,Senate,47,14651,6
115,Senate,47,14852,1
115,Senate,47,14858,6
115,Senate,47,14871,6
115,Senate,47,14921,1
115,Senate,47,15015,6
115,Senate,47,15021,6
115,Senate,47,15039,1
115,Senate,47,15408,6
115,Senate,47,15424,1
115,Senate,47,20100,1
115,Senate,47,20101,1
115,Senate,47,20146,1
115,Senate,47,20330,6
115,Senate,47,20707,6
115,Senate,47,20713,6
115,Senate,47,20717,6
115,Senate,47,20730,1
115,Senate,47,20735,6
115,Senate,47,20919,1
115,Senate,47,20923,6
115,Senate,47,20930,6
115,Senate,47,21112,1
115,Senate,47,21133,1
115,Senate,47,21166,1
115,Senate,47,21173,1
115,Senate,47,21301,1
115,Senate,47,21325,6
115,Senate,47,21338,1
115,Senate,47,29142,6
115,Senate,47,29147,6
115,Senate,47,29345,1
115,Senate,47,29373,6
115,Senate,47,29386,1
115,Senate,47,29389,6
115,Senate,47,29534,1
115,Senate,47,29548,1
115,Senate,47,29566,1
115,Senate,47,29722,1
115,Senate,47,29732,6
115,Senate,47,29735,1
115,Senate,47,29754,1
115,Senate,47,29909,1
115,Senate,47,29924,6
115,Senate,47,29935,1
115,Senate,47,29940,6
115,Senate,47,39310,6
115,Senate,47,40300,1
115,Senate,47,40304,1
115,Senate,47,40305,1
115,Senate,47,40700,6
115,Senate,47,40701,6
115,Senate,47,40702,6
115,Senate,47,40703,6
115,Senate,47,40704,6
115,Senate,47,40705,1
115,Senate,47,40707,1
115,Senate,47,40902,1
115,Senate,47,40904,6
115,Senate,47,40906,6
115,Senate,47,40908,6
115,Senate,47,40909,6
115,Senate,47,40910,6
115,Senate,47,40915,6
115,Senate,47,40916,6
115,Senate,47,41101,6
115,Senate,47,41102,1
115,Senate,47,41104,1
115,Senate,47,41107,1
115,Senate,47,41110,1
115,Senate,47,41111,1
115,Senate,47,41112,6
115,Senate,47,41300,1
115,Senate,47,41301,6
115,Senate,47,41302,1
115,Senate,47,41303,6
115,Senate,47,41304,1
115,Senate,47,41305,6
115,Senate,47,41308,6
115,Senate,47,41500,1
115,Senate,47,41501,1
115,Senate,47,41502,1
115,Senate,47,41503,1
115,Senate,47,41504,1
115,Senate,47,41505,1
115,Senate,47,41700,6
115,Senate,47,41701,6
115,Senate,47,41702,6
115,Senate,47,41703,1
115,Senate,47,49300,6
115,Senate,47,49308,6
115,Senate,47,49700,9
115,Senate,47,49703,1
115,Senate,47,49706,1
115,Senate,47,94659,1
115,Senate,48,14009,1
115,Senate,48,14226,1
115,Senate,48,14307,6
115,Senate,48,14435,6
115,Senate,48,14503,1
115,Senate,48,14651,6
115,Senate,48,14852,1
115,Senate,48,14858,6
115,Senate,48,14871,6
115,Senate,48,14921,1
115,Senate,48,15015,6
115,Senate,48,15021,6
115,Senate,48,15039,1
115,Senate,48,15408,6
115,Senate,48,15424,1
115,Senate,48,20100,1
115,Senate,48,20101,1
115,Senate,48,20146,1
115,Senate,48,20330,6
115,Senate,48,20707,6
115,Senate,48,20713,6
115,Senate,48,20717,6
115,Senate,48,20730,1
115,Senate,48,20735,6
115,Senate,48,20919,1
115,Senate,48,20923,6
115,Senate,48,20930,6
115,Senate,48,21112,1
115,Senate,48,21133,1
115,Senate,48,21166,1
115,Senate,48,21173,1
115,Senate,48,21301,1
115,Senate,48,21325,6
115,Senate,48,21338,1
115,Senate,48,29142,6
115,Senate,48,29147,6
115,Senate,48,29345,1
115,Senate,48,29373,6
115,Senate,48,29386,1
115,Senate,48,29389,6
115,Senate,48,29534,1
115,Senate,48,29548,1
115,Senate,48,29566,1
115,Senate,48,29722,1
115,Senate,48,29732,6
115,Senate,48,29735,1
115,Senate,48,29754,1
115,Senate,48,29909,1
115,Senate,48,29924,6
115,Senate,48,29935,1
115,Senate,48,29940,6
115,Senate,48,39310,6
115,Senate,48,40300,1
115,Senate,48,40304,1
115,Senate,48,40305,1
115,Senate,48,40700,6
115,Senate,48,40701,6
115,Senate,48,40702,6
115,Senate,48,40703,6
115,Senate,48,40704,6
115,Senate,48,40705,1
115,Senate,48,40707,1
115,Senate,48,40902,1
115,Senate,48,40904,6
115,Senate,48,40906,6
115,Senate,48,40908,6
115,Senate,48,40909,6
115,Senate,48,40910,6
115,Senate,48,40915,6
115,Senate,48,40916,6
115,Senate,48,41101,6
115,Senate,48,41102,1
115,Senate,48,41104,1
115,Senate,48,41107,1
115,Senate,48,41110,1
115,Senate,48,41111,1
115,Senate,48,41112,6
115,Senate,48,41300,6
115,Senate,48,41301,6
115,Senate,48,41302,1
115,Senate,48,41303,6
115,Senate,48,41304,1
115,Senate,48,41305,6
115,Senate,48,41308,6
115,Senate,48,41500,1
115,Senate,48,41501,1
115,Senate,48,41502,1
115,Senate,48,41503,1
115,Senate,48,41504,1
115,Senate,48,41505,1
115,Senate,48,41700,6
115,Senate,48,41701,6
115,Senate,48,41702,6
115,Senate,48,41703,1
115,Senate,48,49300,6
115,Senate,48,49308,6
115,Senate,48,49700,9
115,Senate,48,49703,1
115,Senate,48,49706,1
115,Senate,48,94659,1
115,Senate,49,14009,1
115,Senate,49,14226,1
115,Senate,49,14307,6
115,Senate,49,14435,6
115,Senate,49,14503,1
115,Senate,49,14651,6
115,Senate,49,14852,1
115,Senate,49,14858,6
115,Senate,49,14871,6
115,Senate,49,14921,1
115,Senate,49,15015,6
115,Senate,49,15021,6
115,Senate,49,15039,1
115,Senate,49,15408,6
115,Senate,49,15424,1
115,Senate,49,20100,1
115,Senate,49,20101,1
115,Senate,49,20146,1
115,Senate,49,20330,6
115,Senate,49,20707,6
115,Senate,49,20713,6
115,Senate,49,20717,6
115,Senate,49,20730,1
115,Senate,49,20735,6
115,Senate,49,20919,1
115,Senate,49,20923,6
115,Senate,49,20930,6
115,Senate,49,21112,1
115,Senate,49,21133,1
115,Senate,49,21166,1
115,Senate,49,21173,1
115,Senate,49,21301,1
115,Senate,49,21325,6
115,Senate,49,21338,1
115,Senate,49,29142,6
115,Senate,49,29147,6
115,Senate,49,29345,1
115,Senate,49,29373,6
115,Senate,49,29386,1
115,Senate,49,29389,6
115,Senate,49,29534,1
115,Senate,49,29548,1
115,Senate,49,29566,1
115,Senate,49,29722,1
115,Senate,49,29732,6
115,Senate,49,29735,1
115,Senate,49,29754,1
115,Senate,49,29909,1
115,Senate,49,29924,6
115,Senate,49,29935,1
115,Senate,49,29940,6
115,Senate,49,39310,6
115,Senate,49,40300,1
115,Senate,49,40304,1
115,Senate,49,40305,1
115,Senate,49,40700,6
115,Senate,49,40701,6
115,Senate,49,40702,6
115,Senate,49,40703,6
115,Senate,49,40704,6
115,Senate,49,40705,1
115,Senate,49,40707,1
115,Senate,49,40902,1
115,Senate,49,40904,6
115,Senate,49,40906,6
115,Senate,49,40908,6
115,Senate,49,40909,6
115,Senate,49,40910,6
115,Senate,49,40915,6
115,Senate,49,40916,6
115,Senate,49,41101,6
115,Senate,49,41102,1
115,Senate,49,41104,1
115,Senate,49,41107,1
115,Senate,49,41110,1
115,Senate,49,41111,1
115,Senate,49,41112,6
115,Senate,49,41300,6
115,Senate,49,41301,6
115,Senate,49,41302,1
115,Senate,49,41303,6
115,Senate,49,41304,1
115,Senate,49,41305,6
115,Senate,49,41308,6
115,Senate,49,41500,1
115,Senate,49,41501,1
115,Senate,49,41502,1
115,Senate,49,41503,1
115,Senate,49,41504,1
115,Senate,49,41505,1
115,Senate,49,41700,6
115,Senate,49,41701,6
115,Senate,49,41702,6
115,Senate,49,41703,1
115,Senate,49,49300,6
115,Senate,49,49308,6
115,Senate,49,49700,1
115,Senate,49,49703,1
115,Senate,49,49706,1
115,Senate,49,94659,1
115,Senate,50,14009,1
115,Senate,50,14226,1
115,Senate,50,14307,6
115,Senate,50,14435,6
115,Senate,50,14503,1
115,Senate,50,14651,6
115,Senate,50,14852,1
115,Senate,50,14858,6
115,Senate,50,14871,6
115,Senate,50,14921,1
115,Senate,50,15015,6
115,Senate,50,15021,6
115,Senate,50,15039,1
115,Senate,50,15408,6
115,Senate,50,15424,1
115,Senate,50,20100,1
115,Senate,50,20101,1
115,Senate,50,20146,1
115,Senate,50,20330,6
115,Senate,50,20707,6
115,Senate,50,20713,6
115,Senate,50,20717,6
115,Senate,50,20730,1
115,Senate,50,20735,6
115,Senate,50,20919,1
115,Senate,50,20923,6
115,Senate,50,20930,6
115,Senate,50,21112,1
115,Senate,50,21133,1
115,Senate,50,21166,1
115,Senate,50,21173,1
115,Senate,50,21301,1
115,Senate,50,21325,6
115,Senate,50,21338,1
115,Senate,50,29142,6
115,Senate,50,29147,6
115,Senate,50,29345,1
115,Senate,50,29373,6
115,Senate,50,29386,1
115,Senate,50,29389,6
115,Senate,50,29534,1
115,Senate,50,29548,1
115,Senate,50,29566,1
115,Senate,50,29722,1
115,Senate,50,29732,6
115,Senate,50,29735,1
115,Senate,50,29754,1
115,Senate,50,29909,1
115,Senate,50,29924,6
115,Senate,50,29935,1
115,Senate,50,29940,6
115,Senate,50,39310,6
115,Senate,50,40300,1
115,Senate,50,40304,1
115,Senate,50,40305,1
115,Senate,50,40700,6
115,Senate,50,40701,6
115,Senate,50,40702,6
115,Senate,50,40703,6
115,Senate,50,40704,6
115,Senate,50,40705,1
115,Senate,50,40707,1
115,Senate,50,40902,1
115,Senate,50,40904,6
115,Senate,50,40906,6
115,Senate,50,40908,6
115,Senate,50,40909,6
115,Senate,50,40910,6
115,Senate,50,40915,6
115,Senate,50,40916,6
115,Senate,50,41101,6
115,Senate,50,41102,1
115,Senate,50,41104,1
115,Senate,50,41107,1
115,Senate,50,41110,1
115,Senate,50,41111,1
115,Senate,50,41112,6
115,Senate,50,41300,6
115,Senate,50,41301,6
115,Senate,50,41302,1
115,Senate,50,41303,6
115,Senate,50,41304,1
115,Senate,50,41305,6
115,Senate,50,41308,6
115,Senate,50,41500,1
115,Senate,50,41501,1
115,Senate,50,41502,1
115,Senate,50,41503,1
115,Senate,50,41504,1
115,Senate,50,41505,1
115,Senate,50,41700,6
115,Senate,50,41701,6
115,Senate,50,41702,6
115,Senate,50,41703,1
115,Senate,50,49300,6
115,Senate,50,49308,6
115,Senate,50,49700,1
115,Senate,50,49703,1
115,Senate,50,49706,1
115,Senate,50,94659,1
115,Senate,51,14009,1
115,Senate,51,14226,1
115,Senate,51,14307,6
115,Senate,51,14435,9
115,Senate,51,14503,1
115,Senate,51,14651,6
115,Senate,51,14852,1
115,Senate,51,14858,6
115,Senate,51,14871,6
115,Senate,51,14921,1
115,Senate,51,15015,6
115,Senate,51,15021,6
115,Senate,51,15039,1
115,Senate,51,15408,6
115,Senate,51,15424,1
115,Senate,51,20100,1
115,Senate,51,20101,1
115,Senate,51,20146,1
115,Senate,51,20330,6
115,Senate,51,20707,6
115,Senate,51,20713,6
115,Senate,51,20717,6
115,Senate,51,20730,1
115,Senate,51,20735,6
